word,synset
ploy,gambit.n.01
pluck,overcharge.v.01
pluck,hustle.v.03
pluck,pick.v.02
pluck,pluck.v.01
pluck,pluck.v.05
plug,chew.n.01
plug,hack.n.06
plug,plug.v.01
plug,plug.n.01
plug,punch.v.01
plug,ballyhoo.n.01
plugged,blocked.s.02
plum,clean.r.01
plum,plumb.r.03
plumb,clean.r.01
plumb,plumb.r.03
plume,feather.n.01
plume,overcharge.v.01
plume,pride.v.01
plume,preen.v.03
plump,fatten.v.01
plump,chubby.s.01
plump,plump.v.04
plump,plank.v.02
plunder,loot.n.01
plunder,rape.v.02
plunder,sack.v.01
plunder,loot.v.01
plunder,plunder.v.03
plunge,dive.v.01
plunge,plunge.v.04
plunge,steep.v.01
plunge,plunge.v.06
plunge,dip.n.08
plunge,dunk.v.01
plurality,battalion.n.02
plus,summation.n.04
plus,asset.n.01
plus,plus.s.02
plush,lavish.s.02
ply,provide.v.02
ply,ply.v.03
pocket,pouch.n.03
pocket,pocket.v.02
pocket,pouch.n.02
pocket,scoop.n.02
podium,dais.n.01
poetry,poetry.n.01
poignant,affecting.s.01
point,orient.v.01
point,period.n.07
point,sharpen.v.07
point,point.n.14
point,point.n.08
point,point.n.09
point,charge.v.17
point,target.v.01
point,indicate.v.02
point,steer.v.01
point,point.n.20
point,bespeak.v.01
point,item.n.01
point,degree.n.02
pointer,cursor.n.01
pointless,otiose.s.01
poised,collected.s.02
poisoning,poisoning.n.01
poisonous,poisonous.s.03
poke,thump.v.03
poke,jab.v.01
poke,sack.n.01
poke,punch.n.01
poke,jab.n.01
poke,intrude.v.03
poke,dawdler.n.01
poker,poker.n.01
poking,jab.n.01
pol,politician.n.02
polar,arctic.s.02
polar,pivotal.s.01
polarity,polarity.n.02
pole,perch.n.02
pole,terminal.n.02
pole,punt.v.02
police,patrol.v.01
policy,policy.n.03
polished,dressed.s.03
polished,milled.s.01
polishing,shining.n.01
polite,civil.a.02
polite,civilized.s.02
politician,politician.n.02
poll,pate.n.02
poll,poll.v.04
poll,poll.v.01
pollack,pollack.n.02
pollard,poll.v.04
pollock,pollack.n.02
pollution,contamination.n.03
pond,pond.n.01
ponder,chew_over.v.01
pondering,brooding.s.01
pony,pony.n.03
pool,pool.n.07
pool,pool.n.06
pool,pond.n.01
poop,stern.n.01
poop,crap.n.01
poop,dope.n.04
poor,hapless.s.01
poor,inadequate.s.02
poorly,ailing.s.01
poorly,ill.r.01
pop,start.v.14
pop,pop.n.02
pop,dad.n.01
pop,popular.s.04
pop,pop.n.03
pop,toss_off.v.02
popping,pop.n.03
populace,populace.n.01
popular,popular.s.04
popular,democratic.s.03
populate,populate.v.01
population,population.n.03
populist,democrat.n.02
porcupine,porcupine.n.01
pore,concentrate.v.02
porn,pornography.n.01
porno,pornography.n.01
pornography,pornography.n.01
porta,orifice.n.01
porter,doorkeeper.n.03
portion,parcel.n.02
portion,helping.n.01
portion,fortune.n.04
portion,part.n.01
portion,assign.v.02
portion,share.n.01
portion,part.n.02
portrait,portrayal.n.01
portray,portray.v.02
portrayal,portrayal.n.02
portrayal,portrayal.n.01
portrayal,depicting.n.01
portrayal,depiction.n.04
portrayed,depicted.s.01
portraying,depicting.n.01
pose,pose.v.04
pose,model.v.03
pose,put.v.01
pose,airs.n.01
pose,perplex.v.01
poser,model.n.03
poser,poser.n.03
posh,classy.s.01
posing,sitting.n.01
position,position.n.04
position,stead.n.01
position,put.v.01
position,position.n.06
position,placement.n.03
position,side.n.10
position,position.n.12
position,position.n.01
position,position.n.03
position,situation.n.02
positioning,placement.n.03
positioning,aligning.s.01
positive,plus.s.02
positive,positive.a.04
positive,positive.s.05
positive,convinced.s.01
possess,own.v.01
possessed,obsessed.s.02
possession,possession.n.01
possibility,possibility.n.04
possibility,hypothesis.n.02
possibly,possibly.r.01
post,position.n.06
post,mail.n.02
post,post.v.12
post,post.n.09
post,station.v.01
post,post.n.01
post,mail.v.02
poster,poster.n.01
posterior,later.s.01
posterior,buttocks.n.01
posting,poster.n.01
posting,mailing.n.02
posture,model.v.03
posture,pose.v.04
posture,position.n.12
posture,carriage.n.03
posture,position.n.04
pot,batch.n.02
pot,toilet.n.02
pot,pot.n.06
pot,pot.n.09
pot,pot.n.07
potable,beverage.n.01
potato,potato.n.01
potency,authority.n.01
potent,potent.s.02
potent,potent.a.03
potent,potent.s.01
potpourri,assortment.n.01
potpourri,medley.n.01
potter,potter.v.02
potter,putter.v.02
potty,toilet.n.02
pouch,pouch.n.03
pouch,pouch.n.02
pouch,bulge.v.01
poultry,domestic_fowl.n.01
pound,beat.v.04
pound,pound.n.01
pound,british_pound.n.01
pound,thump.v.03
pound,hammer.n.08
pound,irish_pound.n.01
pound,ram.v.01
pound,lumber.v.01
pounding,hammer.n.08
pounding,throb.n.02
pour,pour.v.06
pour,pour.v.02
pouring,gushing.s.01
power,exponent.n.03
power,world_power.n.01
power,might.n.01
power,ability.n.02
power,office.n.04
power,baron.n.03
power,power.n.05
powerful,mighty.r.01
powerful,brawny.s.01
powerful,potent.s.01
powerfully,powerfully.r.01
pox,syphilis.n.01
practicable,operable.s.03
practicable,feasible.s.01
praise,praise.n.01
prank,antic.n.01
prawn,prawn.n.01
pray,beg.v.01
preaching,sermon.n.01
preaching,sermon.n.02
precarious,precarious.s.01
precarious,precarious.s.03
precarious,parlous.s.01
precaution,caution.n.03
precaution,precaution.n.01
precede,precede.v.05
precedence,precedence.n.01
preceding,past.s.02
precious,valued.s.02
precious,cute.s.02
precious,cherished.s.01
precipitation,haste.n.01
precipitation,precipitation.n.03
precondition,condition.n.02
precursor,harbinger.n.01
precursor,precursor.n.02
predator,marauder.n.01
predecessor,harbinger.n.01
predetermined,preset.s.01
prediction,prediction.n.02
predictor,forecaster.n.01
predominant,prevailing.s.01
predominant,overriding.s.01
preface,precede.v.05
preface,foreword.n.01
pregnancy,pregnancy.n.01
pregnant,meaning.s.01
prejudice,bias.n.01
prelude,preliminary.n.02
premature,premature.s.03
premature,previous.s.03
prematurely,prematurely.r.02
premise,premise.n.01
premise,precede.v.05
premium,bounty.n.01
prentice,apprentice.n.01
prep,homework.n.01
preparation,cooking.n.01
preparation,homework.n.01
preparation,readiness.n.01
preparation,planning.n.03
preparation,training.n.01
prepare,train.v.02
prepare,prepare.v.05
prepare,fix.v.12
prepare,organize.v.05
prepare,train.v.01
prepare,cook.v.02
prepared,disposed.s.01
preparedness,readiness.n.01
preponderance,preponderance.n.02
prerequisite,prerequisite.n.01
prescribed,official.s.04
prescribed,appointed.s.03
prescribed,positive.s.05
presence,bearing.n.03
presence,presence.n.02
presentation,display.n.03
presentation,presentation.n.02
presentation,presentation.n.06
presently,presently.r.02
presently,soon.r.01
preservation,conservation.n.01
preservation,preservation.n.01
preset,preset.s.01
presidency,presidency.n.01
press,press.v.11
press,urge.v.01
press,weigh.v.05
press,iron.v.01
press,imperativeness.n.01
press,crush.n.02
press,compress.v.02
press,wardrobe.n.01
press,bid.v.03
press,crusade.v.01
press,press.n.09
pressing,press.n.09
pressing,pressing.s.01
pressure,imperativeness.n.01
pressure,press.n.09
pressure,blackmail.v.01
pressure,coerce.v.01
presume,assume.v.01
presume,make_bold.v.01
pretend,dissemble.v.03
pretend,profess.v.07
pretend,make.v.42
pretend,feign.v.01
pretend,guess.v.02
pretending,pretense.n.01
pretext,guise.n.01
pretty,reasonably.r.01
prevalence,preponderance.n.02
prevalent,prevailing.s.01
preventative,contraceptive.n.01
preventative,hindrance.n.02
prevention,prevention.n.01
preview,preview.n.01
previous,previous.s.03
previous,previous.s.01
previous,former.s.03
prey,raven.v.02
prey,prey.n.01
prey,prey.v.01
price,price.n.02
price,price.n.03
priceless,invaluable.s.01
pricey,costly.s.02
prick,asshole.n.01
prick,sting.v.02
prick,cock.n.01
prick,incision.n.01
prick,prick.v.02
pride,pride.v.01
prim,priggish.s.01
prima,leading.s.01
primal,aboriginal.s.03
primal,cardinal.s.01
primarily,chiefly.r.01
primary,basal.s.03
primary,chief.s.01
prime,choice.s.01
prime,flower.n.03
prime,prime.v.02
prime,prime.s.05
primed,fit.s.02
primer,fuse.n.02
primer,flat_coat.n.01
priming,fuse.n.02
priming,flat_coat.n.01
principal,star.n.04
principal,principal.n.06
principal,principal.n.02
principal,chief.s.01
principal,principal.n.04
principally,chiefly.r.01
principle,principle.n.01
principle,rationale.n.01
print,mark.n.04
print,print.v.01
prior,anterior.s.02
priority,precedence.n.01
privacy,privacy.n.02
private,individual.s.04
privatisation,denationalization.n.01
privatization,denationalization.n.01
privy,toilet.n.01
privy,privy.s.01
prize,choice.s.01
prize,loot.n.01
prize,respect.v.01
prize,trophy.n.02
prize,prize.n.01
prize,prize.v.01
prize,pry.v.01
pro,professional.n.02
probability,probability.n.01
probable,probable.a.01
probationary,probationary.s.01
probe,probe.n.01
probe,probe.v.01
probing,inquisitory.s.01
problem,trouble.n.01
problematic,baffling.s.01
procedural,adjective.a.02
processor,central_processing_unit.n.01
proclaimed,announced.s.01
proclamation,announcement.n.01
proctor,proctor.n.01
procure,procure.v.01
procure,pander.v.02
prod,goad.n.02
prod,jab.v.01
prod,nudge.v.01
prodigy,omen.n.01
producer,manufacturer.n.02
product,merchandise.n.01
profane,profane.a.02
profane,desecrate.v.01
profane,blasphemous.s.02
profane,corrupt.v.01
profess,concede.v.01
profess,profess.v.07
professional,professional.n.02
professional,master.n.09
proficiency,proficiency.n.02
proficient,adept.s.01
proficient,technical.a.01
profile,visibility.n.02
profits,net_income.n.01
profits,winnings.n.01
profound,heavy.s.26
profoundly,profoundly.r.01
progeny,offspring.n.01
prognosis,prognosis.n.01
prognosis,prognosis.n.02
program,course_of_study.n.01
program,broadcast.n.02
program,platform.n.02
program,program.n.02
program,plan.n.01
programme,course_of_study.n.01
programme,broadcast.n.02
programme,program.n.02
programme,plan.n.01
programmer,programmer.n.01
progression,progress.n.03
progression,progress.n.02
progressive,progressive.n.01
prohibit,forbid.v.01
prohibited,banned.s.01
prohibited,forbidden.s.01
prohibition,prohibition.n.02
projected,jutting.s.01
projecting,jutting.s.01
projection,expulsion.n.03
prolong,prolong.v.01
prolong,prolong.v.02
prolonged,drawn-out.s.01
prolonged,elongated.s.01
prom,promenade.n.01
promenade,parade.v.02
promenade,promenade.n.02
promenade,amble.n.01
promenade,promenade.n.01
prominence,bulge.n.01
prominent,big.s.05
prominent,outstanding.s.02
promise,promise.v.01
promise,promise.n.02
promise,predict.v.01
promising,bright.s.10
promote,advertise.v.02
promote,promote.v.02
promote,promote.v.01
promoter,promoter.n.01
prompt,prompt.v.02
prompt,motivate.v.01
prompt,prompt.v.03
prompt,immediate.s.05
prompt,prompt.n.01
prompting,prompt.n.01
prompting,suggestion.n.04
promulgated,promulgated.s.01
pronounce,pronounce.v.02
pronounce,pronounce.v.01
pronounced,marked.s.01
pronto,promptly.r.02
proof,validation.n.01
prop,property.n.05
prop,prop_up.v.01
propagate,spread.v.02
propagate,circulate.v.02
propagation,generation.n.07
propagation,propagation.n.01
propel,motivate.v.01
propensity,leaning.n.01
propensity,proclivity.n.01
proper,proper.s.04
properly,properly.r.01
property,property.n.05
property,place.n.02
property,property.n.04
property,property.n.01
prophecy,prophecy.n.02
prophet,prophet.n.01
proponent,advocate.n.01
proportion,proportion.n.05
proportion,proportion.n.04
proportion,proportion.n.02
proportion,symmetry.n.02
proportional,proportional.s.01
proportionate,harmonious.s.02
proposal,proposal.n.03
propose,propose.v.05
propose,aim.v.02
propose,propose.v.01
proposition,suggestion.n.02
proposition,proposal.n.03
proprietor,owner.n.01
prosecute,prosecute.v.03
prospect,view.n.02
prospect,prospect.n.01
prospect,prognosis.n.02
prospect,expectation.n.01
prosper,thrive.v.02
prosperous,booming.s.01
prosperous,comfortable.s.05
prosperous,golden.s.02
prosperous,golden.s.06
prostate,prostate.a.01
prostatic,prostate.a.01
prostitute,prostitute.n.01
protagonist,protagonist.n.02
protagonist,supporter.n.01
protector,defender.n.01
prototype,prototype.n.01
protracted,drawn-out.s.01
proud,gallant.s.03
prove,prove.v.02
prove,testify.v.02
prove,test.v.01
prove,rise.v.15
prove,raise.v.15
proved,proved.a.01
proven,proved.a.01
provenance,birthplace.n.02
proverb,proverb.n.01
provide,provide.v.02
provide,leave.v.06
provide,put_up.v.02
provide,supply.v.01
provider,supplier.n.01
provincial,peasant.n.01
provision,provision.n.02
provision,planning.n.03
provisional,probationary.s.01
provocation,aggravation.n.02
provoke,harass.v.01
provoke,arouse.v.01
provoke,provoke.v.03
prowess,art.n.03
prudence,discretion.n.02
prune,cut.v.33
prune,snip.v.02
pseudo,imposter.n.01
psyche,soul.n.01
psyche,mind.n.01
psychiatrist,psychiatrist.n.01
psycho,psychotic.n.01
psychotic,psychotic.n.01
pub,public_house.n.01
public,populace.n.01
publication,issue.n.11
publication,publication.n.04
publicize,advertise.v.01
publicize,publicize.v.01
publish,print.v.01
publish,publish.v.02
publish,publish.v.03
published,promulgated.s.01
publishing,publication.n.04
puddle,pool.n.06
puddle,make.v.49
puff,ottoman.n.03
puff,puff.v.08
puff,quilt.n.01
puff,pant.v.01
puff,puff.v.02
puff,blow.n.07
puff,puff.n.07
puke,rotter.n.01
puke,vomit.v.01
puke,vomit.n.01
pull,wrench.n.01
pull,rend.v.01
pull,attract.v.01
pull,pull.n.03
pull,puff.n.07
pull,perpetrate.v.01
pull,pull.v.01
pull,draw.v.05
pull,pluck.v.05
pull,pull.n.01
pulley,pulley.n.01
pulling,pull.n.01
pullout,disengagement.n.02
pulp,pulp.n.02
pulp,pulp.n.01
pulpit,dais.n.01
pulse,pulse.n.02
puma,cougar.n.01
pump,heart.n.02
punch,punch.v.01
punch,punch.n.01
pundit,initiate.n.02
punishable,penal.s.03
punishing,arduous.s.01
punishment,punishment.n.01
punk,bum.s.01
punk,hood.n.01
punt,bet_on.v.01
punt,irish_pound.n.01
punt,punt.v.02
pup,puppy.n.02
pupil,student.n.01
puppy,puppy.n.02
purchase,buy.v.01
purchaser,buyer.n.01
purchasing,buying.n.01
pure,pure.s.07
pure,arrant.s.01
purely,strictly.r.01
purge,purify.v.02
purge,flush.v.05
purge,vomit.v.01
purification,refining.n.01
purify,purify.v.02
purifying,cleansing.s.02
purple,imperial.s.04
purpose,function.n.02
purpose,determination.n.02
purpose,purpose.v.02
purpose,purpose.n.01
purpose,aim.v.02
purposely,intentionally.r.01
purse,bag.n.04
purse,purse.v.02
pursue,prosecute.v.03
pursue,pursue.v.02
pursued,pursued.n.01
pursuit,pastime.n.01
pursuit,pursuit.n.02
pursuit,avocation.n.01
pursuit,pursuit.n.01
push,push.v.01
push,push.v.06
push,push.n.01
push,press.v.11
push,push.n.02
push,tug.v.02
push,push_button.n.01
push,crusade.v.01
push,energy.n.03
push,advertise.v.02
pushing,push.n.01
pussy,cunt.n.02
pussy,kitty.n.04
pussycat,kitty.n.04
put,frame.v.04
put,invest.v.01
put,put.v.04
put,arrange.v.07
put,place.v.11
put,put.v.01
putter,putter.v.02
putter,potter.v.02
puzzle,perplex.v.01
puzzle,puzzle.n.01
qi,qi.n.01
quad,quad.n.03
quadruple,quartet.n.03
quail,flinch.v.01
quake,earthquake.n.01
quake,tremor.v.01
qualification,qualification.n.01
qualification,reservation.n.02
qualified,certified.s.03
qualified,dependent.s.02
qualify,qualify.v.03
qualify,qualify.v.04
qualify,qualify.v.06
qualify,modify.v.02
qualify,stipulate.v.01
qualifying,modification.n.03
qualifying,passing.n.07
quality,quality.n.02
quality,timbre.n.01
quality,quality.n.03
quality,choice.s.01
quarrel,quarrel.n.01
quarrel,quarrel.v.01
quarry,pit.n.09
quarry,prey.n.01
quartet,quartet.n.04
quartet,four.n.01
quartet,quartet.n.03
quartz,quartz_glass.n.01
quaternary,four.n.01
quaternary,fourth.s.01
queen,fagot.n.01
queen,king.n.02
queen,tabby.n.02
queer,gay.s.06
queer,queer.v.02
queer,fagot.n.01
queer,thwart.v.01
queer,curious.s.01
query,question.n.01
quest,pursuit.n.02
quest,bay.v.02
quest,quest.n.02
questioning,questioning.n.01
questioning,inquisitive.s.01
quick,quick.s.01
quick,immediate.s.05
quick,flying.s.02
quick,promptly.r.01
quick,agile.s.01
quick,quick.s.06
quick,quick.s.04
quicken,animate.v.04
quicken,accelerate.v.01
quicker,quicker.r.01
quickest,quickest.r.01
quickly,promptly.r.01
quickly,quickly.r.01
quicksilver,mercury.n.01
quicksilver,erratic.s.01
quid,chew.n.01
quid,british_pound.n.01
quiet,quieten.v.01
quiet,calm.v.01
quiet,quiet.s.03
quiet,placid.s.01
quiet,quietly.r.03
quiet,repose.n.03
quiet,silence.n.02
quiet,tranquillity.n.01
quiet,hushed.s.01
quietly,quietly.r.03
quill,quill.n.04
quill,flight_feather.n.01
quilt,quilt.n.01
quintet,five.n.01
quirky,far-out.s.01
quit,depart.v.04
quit,discontinue.v.01
quiz,quiz.v.01
quotation,quotation.n.02
quotation,citation.n.03
quote,quotation.n.02
quote,quote.v.01
r,radius.n.01
rabble,mob.n.01
rabies,rabies.n.01
race,raceway.n.01
race,race.v.02
race,race.v.04
race,rush.v.01
racetrack,racetrack.n.01
raceway,raceway.n.01
raceway,racetrack.n.01
rack,rack.n.05
rack,extort.v.02
rack,torment.v.01
racket,racket.n.04
racket,revel.v.02
racket,noise.n.02
racquet,racket.n.04
radiation,radiotherapy.n.01
radio,radio.n.01
radio,radio_receiver.n.01
radius,radius.n.01
radius,spoke.n.01
raft,batch.n.02
rag,tabloid.n.02
rag,rag.n.01
rag,ragtime.n.01
rag,tease.v.02
rag,annoy.v.01
rag,call_on_the_carpet.v.01
rag,torment.v.02
rage,fury.n.01
rage,fad.n.01
rage,rage.n.03
rage,ramp.v.01
raging,angry.s.02
raging,hot.s.02
ragtime,ragtime.n.01
raid,foray.n.01
raid,raid.v.01
raider,plunderer.n.01
rail,railing.n.01
rail,track.n.09
rail,train.v.10
railing,railing.n.01
railroad,railway.n.01
rails,track.n.09
railway,railway.n.01
rain,rain.n.01
rain,rain.n.02
rainfall,rain.n.01
rainwater,rain.n.02
raise,raise.v.09
raise,enhance.v.01
raise,raise.v.02
raise,arouse.v.01
raise,raise.v.15
raise,grow.v.07
raise,promote.v.02
raise,lift.n.12
raise,raise.n.01
raise,ascent.n.01
raise,raise.v.07
raise,rear.v.02
raised,brocaded.s.01
raised,raised.s.03
raiser,agriculturist.n.01
raising,breeding.n.03
raising,elevation.n.01
raising,raising.n.02
rake,graze.v.04
rake,pitch.n.05
rake,rake.n.01
rake,scan.v.02
rally,tease.v.02
rally,rally.n.05
rally,call_up.v.04
rally,rally.v.04
rally,muster.v.01
rally,rally.n.02
rallying,rally.n.02
ram,force.v.06
ram,ram.v.01
ram,crash.v.03
ram,jam.v.06
ramble,roll.v.12
ramble,ramble_on.v.01
ramp,ramp.v.01
rampant,rampant.s.02
ranch,ranch.n.01
randomly,randomly.r.01
randomness,randomness.n.01
randomness,randomness.n.02
randy,aroused.s.04
range,stove.n.01
range,range.v.05
range,crop.v.05
range,range.n.02
range,roll.v.12
range,range.v.01
range,scope.n.01
range,compass.n.03
range,rate.v.01
range,range.n.04
ranger,commando.n.01
rank,crying.s.02
rank,membership.n.01
rank,rate.v.01
rank,absolute.s.02
ranked,graded.s.01
ranking,ranking.s.01
ransom,ransom.v.01
rant,bombast.n.01
rant,rant.v.01
rant,harangue.n.01
ranting,harangue.n.01
rap,pat.n.01
rap,rap.n.02
rap,knock.n.05
rap,tap.v.07
rap,blame.n.02
rape,rape.v.01
rape,rape.n.03
rape,rape.v.02
raped,despoiled.s.01
rapidly,quickly.r.01
rapport,rapport.n.01
rapture,ecstasy.n.01
rare,rare.s.05
rarely,rarely.r.01
rascal,rogue.n.01
rascal,imp.n.02
rash,rash.n.02
rash,foolhardy.s.01
raspberry,boo.n.01
rat,rotter.n.01
rat,fink.v.01
rat,informer.n.01
rat,denounce.v.04
rate,rate.v.03
rate,pace.n.03
rate,rate.v.01
ratification,ratification.n.01
ratify,sign.v.02
rating,evaluation.n.02
ratio,proportion.n.04
rationale,rationale.n.01
rationality,rationality.n.01
ravaged,despoiled.s.01
rave,rant.v.01
rave,rave.v.03
raven,raven.v.02
raven,devour.v.04
raw,raw.n.01
raw,bleak.s.03
raw,crude.s.06
raw,sensitive.s.04
raw,bare-assed.s.01
raw,natural.s.07
raw,naked.s.04
ray,beam.n.03
ray,beam.n.04
reach,reach.v.06
reach,pass.v.05
reach,reach.n.03
reach,reach.v.07
reach,range.n.02
reach,strive.v.02
reach,reach.v.01
reach,compass.n.03
reach,scope.n.01
reach,reach.v.04
reach,achieve.v.01
reach,reach.v.02
reaching,arrival.n.01
reaching,reach.n.03
react,react.v.02
reactive,reactive.s.02
reactivity,responsiveness.n.01
readable,clear.s.15
reader,lector.n.02
reader,subscriber.n.02
reader,reviewer.n.01
readily,promptly.r.02
readiness,set.n.12
readiness,readiness.n.01
readiness,facility.n.03
readiness,readiness.n.02
ready,quick.s.04
ready,fix.v.12
ready,cook.v.02
real,real.a.01
real,very.r.01
real,real.s.04
real,substantial.a.03
real,actual.s.03
